											Enter value for : ATTRIBUTE15	
	UC3000040017	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:380V;功率:3000W;型號:SV630AT012I;品牌:匯川	0		EA	PYU		孟蘇龍,	0		
	UC3000040018	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:三相380VAC;功率:3KW;型號:ASD-A2-3043-M;品牌:臺達	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3000040019	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:220V;功率:400W;型號:SV630CS2R8I;品牌:匯川	0		EA	PYU		汪永恒,	162		
	UC3000040020	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:220V;功率:100W;型號:SV630CS1R6I;品牌:匯川	0		EA	PYU		汪永恒,	98		
	UC3000040021	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:220V;功率:750W;型號:SV630CS5R5I;品牌:匯川	0		EA	PYU		汪永恒,	23		
	UC3000040022	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:220V;功率:400W;型號:CN114PIN3M;品牌:研華	0		EA	PYU		何艷玲,	0		
	UC3000040023	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:200V;功率:400W;型號:ESD401D6-VE2;品牌:研華	0		EA	PYU		何艷玲,	0		
	UC3000040024	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:AC220V;功率:無;型號:YF-2.2-R-AC220適配電機76100MJ;品牌:银帆	0		EA	PYU		何艷玲,	0		
	UC3000040025	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:380V;功率:4000W;型號:SV630CT017I;品牌:匯川	0		EA	PYU		王福丹,	0		
	UC3000040026	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:220V;功率:1.3KW;型號:SV630CS012I;品牌:匯川	0		EA	PYU		汪永恒,	0		
	UC3000040027	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:380V;功率:2KW;型號:SV630PT8R41;品牌:匯川	0		EA	PYU		史展翼,	0		
	UC3000040028	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:380V;功率:2KW;型號:SV630CT8R41;品牌:匯川	0		EA	PYU		史展翼,	17		
	UC3000040029	Subassembly	原材料;電控外購件;控制類;伺服驅動器;電壓:AC180-240V;功率:400W;型號:JAND4002-20B-RC;品牌:杰美康	0		EA	PYU		門敖,yugongzi.men	0		
	UC3000040030	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:200V;功率:750W;型號:MCDLT35SF;品牌:松下	0		EA	PYU		任青閣,	0		
	UC3000040031	Purchased item	原材料;電控外購件;控制類;伺服驅動器;電壓:200V;功率:400W;型號:MBDLT25SF;品牌:松下	0		EA	PYU		任青閣,	0		
